time,app,des,tr,ltr,suc
39500,1,160,5,5,1.000000
39500,1,87,5,5,1.000000
39500,2,3,5,5,1.000000
39500,2,136,5,5,1.000000
39500,3,126,5,5,1.000000
39500,3,144,5,5,1.000000
39500,2,91,5,5,1.000000
39500,1,73,5,5,1.000000
39500,5,65,20,40,0.500000
39500,4,67,15,40,0.375000
39500,3,154,5,5,1.000000
39500,3,156,5,5,1.000000
39500,3,146,5,5,1.000000
39500,6,7,21,40,0.525000
39500,4,5,10,40,0.250000
39500,2,105,5,5,1.000000
39500,3,152,5,5,1.000000
39500,1,148,5,5,1.000000
39500,4,115,40,40,1.000000
39500,3,111,5,5,1.000000
39500,2,138,5,5,1.000000
39500,5,81,80,40,2.000000
39500,5,6,25,40,0.625000
39500,2,158,5,5,1.000000
39500,1,97,5,5,1.000000
39500,6,113,10,40,0.250000
39500,3,83,5,5,1.000000
39500,1,132,5,5,1.000000
39700,3,111,5,5,1.000000
39700,1,160,5,5,1.000000
39700,1,132,5,5,1.000000
39700,3,83,5,5,1.000000
39700,1,73,5,5,1.000000
39700,6,7,21,40,0.525000
39700,5,6,25,40,0.625000
39700,2,3,5,5,1.000000
39700,3,152,5,5,1.000000
39700,1,128,5,5,1.000000
39700,4,67,15,40,0.375000
39700,1,148,5,5,1.000000
39700,1,130,5,5,1.000000
39700,3,150,5,5,1.000000
39700,3,126,5,5,1.000000
39700,2,138,5,5,1.000000
39700,5,65,20,40,0.500000
39700,1,109,5,5,1.000000
39700,3,124,5,5,1.000000
39700,4,5,10,40,0.250000
39700,3,156,5,5,1.000000
39700,3,144,5,5,1.000000
39700,6,113,10,40,0.250000
39700,1,87,5,5,1.000000
39700,4,115,40,40,1.000000
39700,2,136,5,5,1.000000
39700,3,146,5,5,1.000000
39700,2,91,5,5,1.000000
39700,3,154,5,5,1.000000
39700,1,97,5,5,1.000000
39700,2,105,5,5,1.000000
39700,5,81,80,40,2.000000
39700,2,158,5,5,1.000000
39900,1,128,5,5,1.000000
39900,5,65,20,40,0.500000
39900,2,158,5,5,1.000000
39900,3,83,5,5,1.000000
39900,3,144,5,5,1.000000
39900,3,156,5,5,1.000000
39900,1,132,5,5,1.000000
39900,1,130,5,5,1.000000
39900,6,7,21,40,0.525000
39900,3,146,5,5,1.000000
39900,3,154,5,5,1.000000
39900,3,126,5,5,1.000000
39900,2,138,5,5,1.000000
39900,6,113,10,40,0.250000
39900,3,124,5,5,1.000000
39900,4,67,15,40,0.375000
39900,4,115,40,40,1.000000
39900,3,152,5,5,1.000000
39900,2,3,5,5,1.000000
39900,2,136,5,5,1.000000
39900,2,91,5,5,1.000000
39900,1,73,5,5,1.000000
39900,1,109,5,5,1.000000
39900,2,105,5,5,1.000000
39900,3,111,5,5,1.000000
39900,1,148,5,5,1.000000
39900,5,81,80,40,2.000000
39900,3,150,5,5,1.000000
39900,1,87,5,5,1.000000
39900,1,160,5,5,1.000000
39900,5,6,25,40,0.625000
39900,4,5,10,40,0.250000
39900,1,97,5,5,1.000000
40100,3,83,5,5,1.000000
40100,2,91,5,5,1.000000
40100,6,113,10,40,0.250000
40100,2,3,5,5,1.000000
40100,4,5,10,40,0.250000
40100,1,128,5,5,1.000000
40100,3,124,5,5,1.000000
40100,1,87,5,5,1.000000
40100,1,130,5,5,1.000000
40100,3,146,5,5,1.000000
40100,3,144,5,5,1.000000
40100,1,148,5,5,1.000000
40100,5,6,25,40,0.625000
40100,4,115,40,40,1.000000
40100,3,154,5,5,1.000000
40100,3,152,5,5,1.000000
40100,3,111,5,5,1.000000
40100,3,156,5,5,1.000000
40100,1,97,5,5,1.000000
40100,6,7,21,40,0.525000
40100,3,126,5,5,1.000000
40100,1,109,5,5,1.000000
40100,1,160,5,5,1.000000
40100,5,81,80,40,2.000000
40100,1,132,5,5,1.000000
40100,4,67,15,40,0.375000
40100,2,138,5,5,1.000000
40100,2,105,5,5,1.000000
40100,3,150,5,5,1.000000
40100,1,73,5,5,1.000000
40100,2,136,5,5,1.000000
40100,5,65,20,40,0.500000
40100,2,158,5,5,1.000000
40300,6,7,21,40,0.525000
40300,2,3,5,5,1.000000
40300,3,83,5,5,1.000000
40300,3,111,5,5,1.000000
40300,1,109,5,5,1.000000
40300,3,152,5,5,1.000000
40300,3,146,5,5,1.000000
40300,5,81,80,40,2.000000
40300,4,115,40,40,1.000000
40300,4,5,10,40,0.250000
40300,3,124,5,5,1.000000
40300,3,126,5,5,1.000000
40300,3,154,5,5,1.000000
40300,3,144,5,5,1.000000
40300,6,113,10,40,0.250000
40300,1,73,5,5,1.000000
40300,2,138,5,5,1.000000
40300,4,67,15,40,0.375000
40300,2,158,5,5,1.000000
40300,5,6,25,40,0.625000
40300,1,97,5,5,1.000000
40300,3,156,5,5,1.000000
40300,1,130,5,5,1.000000
40300,3,150,5,5,1.000000
40300,2,136,5,5,1.000000
40300,1,160,5,5,1.000000
40300,5,65,20,40,0.500000
40300,2,105,5,5,1.000000
40300,1,87,5,5,1.000000
40300,1,148,5,5,1.000000
40300,1,128,5,5,1.000000
40300,1,132,5,5,1.000000
40300,2,91,5,5,1.000000
40500,1,97,5,5,1.000000
40500,3,124,5,5,1.000000
40500,3,144,5,5,1.000000
40500,6,7,21,40,0.525000
40500,3,150,5,5,1.000000
40500,1,109,5,5,1.000000
40500,3,154,5,5,1.000000
40500,2,158,5,5,1.000000
40500,3,111,5,5,1.000000
40500,5,6,25,40,0.625000
40500,5,65,20,40,0.500000
40500,2,138,5,5,1.000000
40500,4,5,10,40,0.250000
40500,2,91,5,5,1.000000
40500,1,132,5,5,1.000000
40500,6,113,10,40,0.250000
40500,5,81,80,40,2.000000
40500,1,148,5,5,1.000000
40500,3,156,5,5,1.000000
40500,1,128,5,5,1.000000
40500,2,136,5,5,1.000000
40500,4,67,15,40,0.375000
40500,1,87,5,5,1.000000
40500,3,152,5,5,1.000000
40500,2,3,5,5,1.000000
40500,1,73,5,5,1.000000
40500,1,130,5,5,1.000000
40500,3,83,5,5,1.000000
40500,3,146,5,5,1.000000
40500,1,160,5,5,1.000000
40500,3,126,5,5,1.000000
40500,2,105,5,5,1.000000
40500,4,115,40,40,1.000000
40700,3,111,5,5,1.000000
40700,2,136,5,5,1.000000
40700,4,115,40,40,1.000000
40700,3,83,5,5,1.000000
40700,3,146,5,5,1.000000
40700,1,97,5,5,1.000000
40700,3,144,5,5,1.000000
40700,1,109,5,5,1.000000
40700,1,73,5,5,1.000000
40700,2,138,5,5,1.000000
40700,6,7,21,40,0.525000
40700,5,81,80,40,2.000000
40700,1,87,5,5,1.000000
40700,3,154,5,5,1.000000
40700,3,124,5,5,1.000000
40700,2,158,5,5,1.000000
40700,2,3,5,5,1.000000
40700,6,113,10,40,0.250000
40700,4,67,15,40,0.375000
40700,1,128,5,5,1.000000
40700,2,105,5,5,1.000000
40700,1,132,5,5,1.000000
40700,1,130,5,5,1.000000
40700,3,152,5,5,1.000000
40700,2,91,5,5,1.000000
40700,3,150,5,5,1.000000
40700,1,148,5,5,1.000000
40700,1,160,5,5,1.000000
40700,3,156,5,5,1.000000
40700,4,5,10,40,0.250000
40700,5,65,20,40,0.500000
40700,5,6,25,40,0.625000
40700,3,126,5,5,1.000000
40900,3,83,5,5,1.000000
40900,3,111,5,5,1.000000
40900,3,152,5,5,1.000000
40900,1,128,5,5,1.000000
40900,1,130,5,5,1.000000
40900,3,124,5,5,1.000000
40900,2,91,5,5,1.000000
40900,2,158,5,5,1.000000
40900,2,105,5,5,1.000000
40900,1,97,5,5,1.000000
40900,5,6,25,40,0.625000
40900,5,81,80,40,2.000000
40900,1,148,5,5,1.000000
40900,6,113,10,40,0.250000
40900,1,109,5,5,1.000000
40900,2,136,5,5,1.000000
40900,5,65,20,40,0.500000
40900,2,138,5,5,1.000000
40900,3,154,5,5,1.000000
40900,4,115,40,40,1.000000
40900,3,156,5,5,1.000000
40900,6,7,21,40,0.525000
40900,4,5,10,40,0.250000
40900,3,126,5,5,1.000000
40900,1,87,5,5,1.000000
40900,3,150,5,5,1.000000
40900,3,146,5,5,1.000000
40900,1,73,5,5,1.000000
40900,3,144,5,5,1.000000
40900,1,160,5,5,1.000000
40900,1,132,5,5,1.000000
40900,2,3,5,5,1.000000
40900,4,67,15,40,0.375000
41100,3,126,5,5,1.000000
41100,3,154,5,5,1.000000
41100,2,138,5,5,1.000000
41100,3,156,5,5,1.000000
41100,3,146,5,5,1.000000
41100,3,150,5,5,1.000000
41100,1,97,5,5,1.000000
41100,3,152,5,5,1.000000
41100,1,148,5,5,1.000000
41100,4,5,10,40,0.250000
41100,5,6,25,40,0.625000
41100,3,83,5,5,1.000000
41100,2,3,5,5,1.000000
41100,2,136,5,5,1.000000
41100,2,158,5,5,1.000000
41100,4,67,15,40,0.375000
41100,4,115,40,40,1.000000
41100,1,73,5,5,1.000000
41100,3,111,5,5,1.000000
41100,3,124,5,5,1.000000
41100,5,65,20,40,0.500000
41100,1,132,5,5,1.000000
41100,3,144,5,5,1.000000
41100,6,113,10,40,0.250000
41100,1,87,5,5,1.000000
41100,5,81,80,40,2.000000
41100,1,160,5,5,1.000000
41100,1,128,5,5,1.000000
41100,6,7,21,40,0.525000
41100,2,105,5,5,1.000000
41100,1,130,5,5,1.000000
41100,1,109,5,5,1.000000
41100,2,91,5,5,1.000000
41300,3,152,5,5,1.000000
41300,1,132,5,5,1.000000
41300,4,5,10,40,0.250000
41300,2,158,5,5,1.000000
41300,2,105,5,5,1.000000
41300,5,65,20,40,0.500000
41300,3,124,5,5,1.000000
41300,2,136,5,5,1.000000
41300,3,156,5,5,1.000000
41300,3,154,5,5,1.000000
41300,1,73,5,5,1.000000
41300,5,81,80,40,2.000000
41300,1,148,5,5,1.000000
41300,3,126,5,5,1.000000
41300,3,111,5,5,1.000000
41300,6,113,10,40,0.250000
41300,1,97,5,5,1.000000
41300,1,160,5,5,1.000000
41300,1,109,5,5,1.000000
41300,4,67,15,40,0.375000
41300,6,7,21,40,0.525000
41300,3,83,5,5,1.000000
41300,2,91,5,5,1.000000
41300,1,128,5,5,1.000000
41300,3,146,5,5,1.000000
41300,2,138,5,5,1.000000
41300,3,144,5,5,1.000000
41300,1,130,5,5,1.000000
41300,5,6,25,40,0.625000
41300,3,150,5,5,1.000000
41300,4,115,40,40,1.000000
41300,1,87,5,5,1.000000
41300,2,3,5,5,1.000000
41500,4,5,10,40,0.250000
41500,1,97,5,5,1.000000
41500,3,144,5,5,1.000000
41500,1,128,5,5,1.000000
41500,3,111,5,5,1.000000
41500,2,105,5,5,1.000000
41500,1,73,5,5,1.000000
41500,4,115,40,40,1.000000
41500,5,81,80,40,2.000000
41500,1,109,5,5,1.000000
41500,1,148,5,5,1.000000
41500,2,136,5,5,1.000000
41500,3,146,5,5,1.000000
41500,2,138,5,5,1.000000
41500,2,3,5,5,1.000000
41500,3,152,5,5,1.000000
41500,2,91,5,5,1.000000
41500,5,6,25,40,0.625000
41500,1,160,5,5,1.000000
41500,3,150,5,5,1.000000
41500,1,132,5,5,1.000000
41500,1,87,5,5,1.000000
41500,3,156,5,5,1.000000
41500,3,154,5,5,1.000000
41500,3,126,5,5,1.000000
41500,6,113,10,40,0.250000
41500,4,67,15,40,0.375000
41500,3,124,5,5,1.000000
41500,2,158,5,5,1.000000
41500,6,7,21,40,0.525000
41500,3,83,5,5,1.000000
41500,1,130,5,5,1.000000
41500,5,65,20,40,0.500000
41700,3,154,5,5,1.000000
41700,4,115,40,40,1.000000
41700,6,7,21,40,0.525000
41700,1,128,5,5,1.000000
41700,3,152,5,5,1.000000
41700,1,97,5,5,1.000000
41700,3,124,5,5,1.000000
41700,1,148,5,5,1.000000
41700,6,113,10,40,0.250000
41700,1,160,5,5,1.000000
41700,5,6,25,40,0.625000
41700,1,132,5,5,1.000000
41700,3,150,5,5,1.000000
41700,2,158,5,5,1.000000
41700,5,65,20,40,0.500000
41700,3,144,5,5,1.000000
41700,2,3,5,5,1.000000
41700,2,138,5,5,1.000000
41700,1,109,5,5,1.000000
41700,4,5,10,40,0.250000
41700,3,83,5,5,1.000000
41700,5,81,80,40,2.000000
41700,1,130,5,5,1.000000
41700,3,146,5,5,1.000000
41700,3,156,5,5,1.000000
41700,3,126,5,5,1.000000
41700,2,136,5,5,1.000000
41700,4,67,15,40,0.375000
41700,1,87,5,5,1.000000
41700,2,105,5,5,1.000000
41700,3,111,5,5,1.000000
41700,2,91,5,5,1.000000
41700,1,73,5,5,1.000000
41900,3,146,5,5,1.000000
41900,3,124,5,5,1.000000
41900,4,67,15,40,0.375000
41900,2,138,5,5,1.000000
41900,1,73,5,5,1.000000
41900,3,154,5,5,1.000000
41900,4,115,40,40,1.000000
41900,3,144,5,5,1.000000
41900,2,158,5,5,1.000000
41900,1,160,5,5,1.000000
41900,1,132,5,5,1.000000
41900,2,136,5,5,1.000000
41900,1,130,5,5,1.000000
41900,6,7,21,40,0.525000
41900,1,128,5,5,1.000000
41900,5,65,20,40,0.500000
41900,3,111,5,5,1.000000
41900,2,105,5,5,1.000000
41900,4,5,10,40,0.250000
41900,3,83,5,5,1.000000
41900,1,148,5,5,1.000000
41900,1,109,5,5,1.000000
41900,3,156,5,5,1.000000
41900,1,87,5,5,1.000000
41900,3,150,5,5,1.000000
41900,5,81,80,40,2.000000
41900,3,152,5,5,1.000000
41900,6,113,10,40,0.250000
41900,2,91,5,5,1.000000
41900,1,97,5,5,1.000000
41900,3,126,5,5,1.000000
41900,5,6,25,40,0.625000
41900,2,3,5,5,1.000000
42100,6,113,10,40,0.250000
42100,4,115,37,40,0.925000
42100,5,81,80,40,2.000000
42100,3,146,5,5,1.000000
42100,2,158,5,5,1.000000
42100,6,7,21,40,0.525000
42100,5,6,25,40,0.625000
42100,2,91,5,5,1.000000
42100,1,73,5,5,1.000000
42100,2,105,5,5,1.000000
42100,3,156,5,5,1.000000
42100,1,148,5,5,1.000000
42100,1,87,5,5,1.000000
42100,3,83,5,5,1.000000
42100,3,126,5,5,1.000000
42100,5,65,20,40,0.500000
42100,4,5,10,40,0.250000
42100,3,154,5,5,1.000000
42100,1,128,5,5,1.000000
42100,3,144,5,5,1.000000
42100,3,152,5,5,1.000000
42100,1,160,5,5,1.000000
42100,1,130,5,5,1.000000
42100,2,3,5,5,1.000000
42100,3,150,5,5,1.000000
42100,2,136,5,5,1.000000
42100,1,109,5,5,1.000000
42100,2,138,5,5,1.000000
42100,3,111,5,5,1.000000
42100,4,67,15,40,0.375000
42100,1,132,5,5,1.000000
42100,3,124,5,5,1.000000
42100,1,97,5,5,1.000000
42300,6,7,21,40,0.525000
42300,3,156,5,5,1.000000
42300,2,105,5,5,1.000000
42300,2,3,5,5,1.000000
42300,4,115,35,40,0.875000
42300,1,109,5,5,1.000000
42300,1,87,5,5,1.000000
42300,3,124,5,5,1.000000
42300,6,113,10,40,0.250000
42300,5,65,20,40,0.500000
42300,1,130,5,5,1.000000
42300,1,132,5,5,1.000000
42300,2,91,5,5,1.000000
42300,3,83,5,5,1.000000
42300,2,138,5,5,1.000000
42300,2,158,5,5,1.000000
42300,3,152,5,5,1.000000
42300,2,136,5,5,1.000000
42300,1,97,5,5,1.000000
42300,5,81,80,40,2.000000
42300,1,128,5,5,1.000000
42300,1,73,5,5,1.000000
42300,4,5,10,40,0.250000
42300,1,148,5,5,1.000000
42300,4,67,15,40,0.375000
42300,5,6,25,40,0.625000
42300,3,111,5,5,1.000000
42300,3,150,5,5,1.000000
42300,3,146,5,5,1.000000
42300,3,154,5,5,1.000000
42300,3,144,5,5,1.000000
42300,1,160,5,5,1.000000
42300,3,126,5,5,1.000000
42500,3,126,5,5,1.000000
42500,1,87,5,5,1.000000
42500,3,146,5,5,1.000000
42500,2,136,5,5,1.000000
42500,3,111,5,5,1.000000
42500,1,109,5,5,1.000000
42500,5,81,80,40,2.000000
42500,3,152,5,5,1.000000
42500,4,67,15,40,0.375000
42500,1,128,5,5,1.000000
42500,5,65,20,40,0.500000
42500,3,154,5,5,1.000000
42500,6,7,21,40,0.525000
42500,1,73,5,5,1.000000
42500,2,3,5,5,1.000000
42500,3,150,5,5,1.000000
42500,2,158,5,5,1.000000
42500,5,6,25,40,0.625000
42500,2,138,5,5,1.000000
42500,1,160,5,5,1.000000
42500,4,115,35,40,0.875000
42500,4,5,10,40,0.250000
42500,6,113,10,40,0.250000
42500,1,148,5,5,1.000000
42500,2,105,5,5,1.000000
42500,3,83,5,5,1.000000
42500,1,132,5,5,1.000000
42500,3,124,5,5,1.000000
42500,1,97,5,5,1.000000
42500,1,130,5,5,1.000000
42500,3,144,5,5,1.000000
42500,2,91,5,5,1.000000
42500,3,156,5,5,1.000000
42700,3,146,5,5,1.000000
42700,3,154,5,5,1.000000
42700,1,130,5,5,1.000000
42700,5,81,80,40,2.000000
42700,3,144,5,5,1.000000
42700,1,109,5,5,1.000000
42700,3,111,5,5,1.000000
42700,2,158,5,5,1.000000
42700,3,83,5,5,1.000000
42700,3,150,5,5,1.000000
42700,6,113,10,40,0.250000
42700,5,6,25,40,0.625000
42700,5,65,20,40,0.500000
42700,1,87,5,5,1.000000
42700,3,124,5,5,1.000000
42700,4,67,15,40,0.375000
42700,4,5,10,40,0.250000
42700,3,156,5,5,1.000000
42700,2,3,5,5,1.000000
42700,6,7,21,40,0.525000
42700,2,138,5,5,1.000000
42700,2,91,5,5,1.000000
42700,1,73,5,5,1.000000
42700,3,126,5,5,1.000000
42700,1,132,5,5,1.000000
42700,1,148,5,5,1.000000
42700,4,115,35,40,0.875000
42700,1,160,5,5,1.000000
42700,1,97,5,5,1.000000
42700,1,128,5,5,1.000000
42700,2,136,5,5,1.000000
42700,3,152,5,5,1.000000
42700,2,105,5,5,1.000000
42900,5,81,80,40,2.000000
42900,6,7,21,40,0.525000
42900,3,150,5,5,1.000000
42900,3,144,5,5,1.000000
42900,2,158,5,5,1.000000
42900,1,148,5,5,1.000000
42900,3,156,5,5,1.000000
42900,2,136,5,5,1.000000
42900,6,113,10,40,0.250000
42900,3,126,5,5,1.000000
42900,5,6,25,40,0.625000
42900,2,138,5,5,1.000000
42900,2,3,5,5,1.000000
42900,1,109,5,5,1.000000
42900,3,83,5,5,1.000000
42900,2,105,5,5,1.000000
42900,3,124,5,5,1.000000
42900,1,130,5,5,1.000000
42900,4,115,35,40,0.875000
42900,1,97,5,5,1.000000
42900,3,146,5,5,1.000000
42900,5,65,20,40,0.500000
42900,4,5,10,40,0.250000
42900,1,73,5,5,1.000000
42900,3,152,5,5,1.000000
42900,1,160,5,5,1.000000
42900,3,111,5,5,1.000000
42900,1,87,5,5,1.000000
42900,3,154,5,5,1.000000
42900,4,67,15,40,0.375000
42900,1,132,5,5,1.000000
42900,1,128,5,5,1.000000
42900,2,91,5,5,1.000000
43100,3,126,5,5,1.000000
43100,2,136,5,5,1.000000
43100,3,154,5,5,1.000000
43100,4,67,15,40,0.375000
43100,3,156,5,5,1.000000
43100,6,7,21,40,0.525000
43100,3,150,5,5,1.000000
43100,1,128,5,5,1.000000
43100,1,109,5,5,1.000000
43100,1,148,5,5,1.000000
43100,1,87,5,5,1.000000
43100,3,146,5,5,1.000000
43100,2,138,5,5,1.000000
43100,2,105,5,5,1.000000
43100,5,6,25,40,0.625000
43100,1,132,5,5,1.000000
43100,3,111,5,5,1.000000
43100,2,3,5,5,1.000000
43100,2,158,5,5,1.000000
43100,3,124,5,5,1.000000
43100,2,91,5,5,1.000000
43100,6,113,10,40,0.250000
43100,3,152,5,5,1.000000
43100,1,130,5,5,1.000000
43100,3,144,5,5,1.000000
43100,1,97,5,5,1.000000
43100,5,65,20,40,0.500000
43100,5,81,80,40,2.000000
43100,4,115,35,40,0.875000
43100,4,5,10,40,0.250000
43100,1,160,5,5,1.000000
43100,3,83,5,5,1.000000
43100,1,73,5,5,1.000000
43300,3,154,5,5,1.000000
43300,3,150,5,5,1.000000
43300,1,109,5,5,1.000000
43300,1,73,5,5,1.000000
43300,3,156,5,5,1.000000
43300,5,6,25,40,0.625000
43300,3,152,5,5,1.000000
43300,2,158,5,5,1.000000
43300,1,132,5,5,1.000000
43300,4,67,15,40,0.375000
43300,3,126,5,5,1.000000
43300,1,128,5,5,1.000000
43300,5,81,80,40,2.000000
43300,5,65,20,40,0.500000
43300,1,148,5,5,1.000000
43300,2,3,5,5,1.000000
43300,1,130,5,5,1.000000
43300,3,146,5,5,1.000000
43300,1,97,5,5,1.000000
43300,2,136,5,5,1.000000
43300,3,83,5,5,1.000000
43300,2,91,5,5,1.000000
43300,1,160,5,5,1.000000
43300,6,113,10,40,0.250000
43300,2,105,5,5,1.000000
43300,4,5,10,40,0.250000
43300,1,87,5,5,1.000000
43300,3,144,5,5,1.000000
43300,6,7,21,40,0.525000
43300,3,124,5,5,1.000000
43300,3,111,5,5,1.000000
43300,2,138,5,5,1.000000
43300,4,115,35,40,0.875000
43500,3,126,5,5,1.000000
43500,3,146,5,5,1.000000
43500,3,156,5,5,1.000000
43500,3,144,5,5,1.000000
43500,4,5,10,40,0.250000
43500,3,83,5,5,1.000000
43500,5,81,80,40,2.000000
43500,4,115,35,40,0.875000
43500,3,111,5,5,1.000000
43500,1,160,5,5,1.000000
43500,3,150,5,5,1.000000
43500,3,154,5,5,1.000000
43500,3,124,5,5,1.000000
43500,1,132,5,5,1.000000
43500,1,128,5,5,1.000000
43500,5,65,20,40,0.500000
43500,4,67,15,40,0.375000
43500,2,158,5,5,1.000000
43500,1,109,5,5,1.000000
43500,1,148,5,5,1.000000
43500,1,87,5,5,1.000000
43500,2,138,5,5,1.000000
43500,6,113,10,40,0.250000
43500,2,91,5,5,1.000000
43500,1,130,5,5,1.000000
43500,3,152,5,5,1.000000
43500,1,73,5,5,1.000000
43500,6,7,21,40,0.525000
43500,5,6,25,40,0.625000
43500,1,97,5,5,1.000000
43500,2,105,5,5,1.000000
43500,2,3,5,5,1.000000
43500,2,136,5,5,1.000000
43700,1,97,5,5,1.000000
43700,3,111,5,5,1.000000
43700,1,130,5,5,1.000000
43700,5,81,80,40,2.000000
43700,3,144,5,5,1.000000
43700,3,150,5,5,1.000000
43700,1,109,5,5,1.000000
43700,1,73,5,5,1.000000
43700,5,65,20,40,0.500000
43700,4,5,10,40,0.250000
43700,2,91,5,5,1.000000
43700,1,132,5,5,1.000000
43700,2,136,5,5,1.000000
43700,2,138,5,5,1.000000
43700,2,158,5,5,1.000000
43700,3,154,5,5,1.000000
43700,3,156,5,5,1.000000
43700,5,6,25,40,0.625000
43700,1,128,5,5,1.000000
43700,3,126,5,5,1.000000
43700,1,160,5,5,1.000000
43700,2,3,5,5,1.000000
43700,3,124,5,5,1.000000
43700,1,87,5,5,1.000000
43700,1,148,5,5,1.000000
43700,2,105,5,5,1.000000
43700,6,113,10,40,0.250000
43700,3,152,5,5,1.000000
43700,4,115,35,40,0.875000
43700,3,146,5,5,1.000000
43700,4,67,15,40,0.375000
43700,6,7,21,40,0.525000
43700,3,83,5,5,1.000000
43900,1,148,5,5,1.000000
43900,3,124,5,5,1.000000
43900,1,160,5,5,1.000000
43900,3,126,5,5,1.000000
43900,2,91,5,5,1.000000
43900,3,111,5,5,1.000000
43900,6,7,21,40,0.525000
43900,2,138,5,5,1.000000
43900,6,113,10,40,0.250000
43900,1,132,5,5,1.000000
43900,1,97,5,5,1.000000
43900,1,73,5,5,1.000000
43900,5,65,20,40,0.500000
43900,5,6,25,40,0.625000
43900,4,115,35,40,0.875000
43900,3,156,5,5,1.000000
43900,1,109,5,5,1.000000
43900,1,130,5,5,1.000000
43900,2,3,5,5,1.000000
43900,3,83,5,5,1.000000
43900,2,105,5,5,1.000000
43900,4,5,10,40,0.250000
43900,2,158,5,5,1.000000
43900,3,144,5,5,1.000000
43900,4,67,15,40,0.375000
43900,3,154,5,5,1.000000
43900,2,136,5,5,1.000000
43900,3,152,5,5,1.000000
43900,1,128,5,5,1.000000
43900,1,87,5,5,1.000000
43900,3,150,5,5,1.000000
43900,5,81,80,40,2.000000
43900,3,146,5,5,1.000000
44100,1,73,5,5,1.000000
44100,3,144,5,5,1.000000
44100,5,6,33,40,0.825000
44100,3,146,5,5,1.000000
44100,4,67,15,40,0.375000
44100,1,109,5,5,1.000000
44100,1,130,5,5,1.000000
44100,6,113,10,40,0.250000
44100,4,5,10,40,0.250000
44100,4,115,35,40,0.875000
44100,5,81,80,40,2.000000
44100,3,124,5,5,1.000000
44100,2,138,2,5,0.400000
44100,1,128,5,5,1.000000
44100,3,154,5,5,1.000000
44100,3,83,5,5,1.000000
44100,1,132,5,5,1.000000
44100,1,87,5,5,1.000000
44100,2,158,5,5,1.000000
44100,1,160,5,5,1.000000
44100,1,148,5,5,1.000000
44100,3,126,5,5,1.000000
44100,3,152,5,5,1.000000
44100,2,105,5,5,1.000000
44100,2,91,5,5,1.000000
44100,1,97,5,5,1.000000
44100,5,65,20,40,0.500000
44100,2,136,16,5,3.200000
44100,2,3,5,5,1.000000
44100,3,111,5,5,1.000000
44100,6,7,21,40,0.525000
44100,3,156,5,5,1.000000
44100,3,150,5,5,1.000000
44300,3,150,5,5,1.000000
44300,1,132,5,5,1.000000
44300,1,73,5,5,1.000000
44300,1,160,5,5,1.000000
44300,3,152,5,5,1.000000
44300,5,65,20,40,0.500000
44300,4,5,10,40,0.250000
44300,2,3,5,5,1.000000
44300,3,154,5,5,1.000000
44300,2,136,20,5,4.000000
44300,1,148,5,5,1.000000
44300,3,124,5,5,1.000000
44300,3,126,5,5,1.000000
44300,6,113,10,40,0.250000
44300,2,91,5,5,1.000000
44300,2,158,5,5,1.000000
44300,3,111,5,5,1.000000
44300,3,144,5,5,1.000000
44300,1,130,5,5,1.000000
44300,1,109,5,5,1.000000
44300,1,97,5,5,1.000000
44300,3,146,5,5,1.000000
44300,1,128,5,5,1.000000
44300,4,115,35,40,0.875000
44300,2,105,5,5,1.000000
44300,6,7,21,40,0.525000
44300,5,6,35,40,0.875000
44300,3,156,5,5,1.000000
44300,4,67,15,40,0.375000
44300,1,87,5,5,1.000000
44300,5,81,80,40,2.000000
44300,3,83,5,5,1.000000
44300,2,138,0,5,0.000000
44500,2,3,5,5,1.000000
44500,4,67,15,40,0.375000
44500,3,83,10,5,2.000000
44500,3,111,5,5,1.000000
44500,2,105,5,5,1.000000
44500,3,124,5,5,1.000000
44500,1,160,5,5,1.000000
44500,2,136,20,5,4.000000
44500,3,152,5,5,1.000000
44500,4,115,30,40,0.750000
44500,1,109,5,5,1.000000
44500,3,150,5,5,1.000000
44500,6,113,10,40,0.250000
44500,3,126,0,5,0.000000
44500,4,5,10,40,0.250000
44500,3,154,5,5,1.000000
44500,3,146,5,5,1.000000
44500,1,87,5,5,1.000000
44500,1,132,5,5,1.000000
44500,3,144,5,5,1.000000
44500,2,91,5,5,1.000000
44500,5,65,20,40,0.500000
44500,1,97,5,5,1.000000
44500,1,73,5,5,1.000000
44500,3,156,5,5,1.000000
44500,1,148,5,5,1.000000
44500,2,158,5,5,1.000000
44500,5,81,80,40,2.000000
44500,6,7,21,40,0.525000
44500,1,130,5,5,1.000000
44500,5,6,35,40,0.875000
44500,1,128,5,5,1.000000
44700,5,65,20,40,0.500000
44700,3,152,5,5,1.000000
44700,5,81,80,40,2.000000
44700,3,162,5,5,1.000000
44700,1,97,5,5,1.000000
44700,2,105,5,5,1.000000
44700,6,113,10,40,0.250000
44700,2,91,5,5,1.000000
44700,3,124,5,5,1.000000
44700,3,150,5,5,1.000000
44700,5,6,35,40,0.875000
44700,2,158,5,5,1.000000
44700,1,73,5,5,1.000000
44700,1,148,5,5,1.000000
44700,1,109,5,5,1.000000
44700,2,136,20,5,4.000000
44700,1,132,5,5,1.000000
44700,3,156,5,5,1.000000
44700,4,5,10,40,0.250000
44700,4,115,30,40,0.750000
44700,1,130,5,5,1.000000
44700,3,144,5,5,1.000000
