time,app,des,tr,ltr,suc
18300,4,83,10,40,0.250000
18300,4,111,5,40,0.125000
18300,5,91,20,40,0.500000
18300,5,109,5,40,0.125000
18300,2,3,30,5,6.000000
18300,1,2,45,5,9.000000
18300,5,85,5,40,0.125000
18300,6,75,10,40,0.250000
18300,6,126,5,40,0.125000
18300,4,107,5,40,0.125000
18300,6,154,5,40,0.125000
18300,4,97,5,40,0.125000
18300,4,89,5,40,0.125000
18300,3,4,51,5,10.200000
18300,5,99,10,40,0.250000
18300,4,71,20,40,0.500000
18300,6,103,5,40,0.125000
18500,5,73,50,40,1.250000
18500,6,103,5,40,0.125000
18500,5,99,10,40,0.250000
18500,4,89,5,40,0.125000
18500,6,154,5,40,0.125000
18500,4,97,5,40,0.125000
18500,3,4,51,5,10.200000
18500,6,126,5,40,0.125000
18500,1,2,45,5,9.000000
18500,5,164,5,40,0.125000
18500,4,71,20,40,0.500000
18500,4,83,10,40,0.250000
18500,2,3,30,5,6.000000
18500,5,109,5,40,0.125000
18500,6,148,5,40,0.125000
18500,4,107,5,40,0.125000
18500,4,111,5,40,0.125000
18500,5,91,20,40,0.500000
18500,5,85,5,40,0.125000
18500,6,75,10,40,0.250000
18500,4,101,5,40,0.125000
18700,6,148,5,40,0.125000
18700,4,71,20,40,0.500000
18700,1,2,45,5,9.000000
18700,6,154,5,40,0.125000
18700,5,73,50,40,1.250000
18700,6,103,5,40,0.125000
18700,5,85,5,40,0.125000
18700,4,107,5,40,0.125000
18700,4,111,5,40,0.125000
18700,6,126,5,40,0.125000
18700,5,91,20,40,0.500000
18700,2,3,30,5,6.000000
18700,5,166,5,40,0.125000
18700,4,89,5,40,0.125000
18700,4,83,10,40,0.250000
18700,3,4,51,5,10.200000
18700,5,109,5,40,0.125000
18700,5,99,10,40,0.250000
18700,4,97,5,40,0.125000
18700,4,101,5,40,0.125000
18700,6,75,10,40,0.250000
18900,5,73,50,40,1.250000
18900,6,154,5,40,0.125000
18900,4,71,20,40,0.500000
18900,5,91,20,40,0.500000
18900,6,148,5,40,0.125000
18900,6,103,5,40,0.125000
18900,4,89,5,40,0.125000
18900,4,97,5,40,0.125000
18900,4,111,5,40,0.125000
18900,3,4,51,5,10.200000
18900,4,83,10,40,0.250000
18900,5,99,10,40,0.250000
18900,1,2,45,5,9.000000
18900,5,168,5,40,0.125000
18900,6,126,5,40,0.125000
18900,2,3,30,5,6.000000
18900,4,107,5,40,0.125000
18900,5,85,5,40,0.125000
18900,6,75,10,40,0.250000
18900,5,109,5,40,0.125000
18900,4,101,5,40,0.125000
19100,5,109,5,40,0.125000
19100,5,168,5,40,0.125000
19100,5,99,10,40,0.250000
19100,4,101,5,40,0.125000
19100,5,73,50,40,1.250000
19100,5,91,20,40,0.500000
19100,6,75,10,40,0.250000
19100,4,111,5,40,0.125000
19100,2,3,30,5,6.000000
19100,3,4,51,5,10.200000
19100,4,97,5,40,0.125000
19100,4,83,10,40,0.250000
19100,4,71,20,40,0.500000
19100,4,107,5,40,0.125000
19100,6,154,5,40,0.125000
19100,5,85,5,40,0.125000
19100,6,126,5,40,0.125000
19100,1,2,45,5,9.000000
19100,6,148,5,40,0.125000
19100,4,89,5,40,0.125000
19100,6,103,5,40,0.125000
19300,5,91,20,40,0.500000
19300,6,103,5,40,0.125000
19300,5,109,5,40,0.125000
19300,3,4,51,5,10.200000
19300,6,148,5,40,0.125000
19300,4,97,5,40,0.125000
19300,6,126,5,40,0.125000
19300,4,83,10,40,0.250000
19300,4,111,5,40,0.125000
19300,6,75,10,40,0.250000
19300,4,89,5,40,0.125000
19300,4,71,20,40,0.500000
19300,5,99,10,40,0.250000
19300,6,154,5,40,0.125000
19300,4,107,5,40,0.125000
19300,5,168,5,40,0.125000
19300,5,85,5,40,0.125000
19300,1,2,45,5,9.000000
19300,4,101,5,40,0.125000
19300,2,3,30,5,6.000000
19300,5,73,50,40,1.250000
19500,1,2,45,5,9.000000
19500,5,109,5,40,0.125000
19500,4,97,5,40,0.125000
19500,4,107,5,40,0.125000
19500,4,83,10,40,0.250000
19500,6,75,10,40,0.250000
19500,5,85,5,40,0.125000
19500,5,73,50,40,1.250000
19500,4,101,5,40,0.125000
19500,3,4,51,5,10.200000
19500,5,99,10,40,0.250000
19500,4,71,20,40,0.500000
19500,5,91,20,40,0.500000
19500,5,168,5,40,0.125000
19500,6,126,5,40,0.125000
19500,6,103,5,40,0.125000
19500,6,148,5,40,0.125000
19500,4,89,5,40,0.125000
19500,2,3,30,5,6.000000
19500,4,111,5,40,0.125000
19500,6,154,5,40,0.125000
19700,1,2,45,5,9.000000
19700,4,111,5,40,0.125000
19700,5,168,5,40,0.125000
19700,5,109,5,40,0.125000
19700,4,107,5,40,0.125000
19700,5,91,20,40,0.500000
19700,4,97,5,40,0.125000
19700,6,126,5,40,0.125000
19700,4,71,20,40,0.500000
19700,5,85,5,40,0.125000
19700,4,89,5,40,0.125000
19700,4,101,5,40,0.125000
19700,4,83,10,40,0.250000
19700,6,154,5,40,0.125000
19700,6,148,5,40,0.125000
19700,3,4,51,5,10.200000
19700,5,73,50,40,1.250000
19700,5,99,10,40,0.250000
19700,6,75,10,40,0.250000
19700,2,3,30,5,6.000000
19700,6,103,5,40,0.125000
19900,2,3,30,5,6.000000
19900,4,71,20,40,0.500000
19900,5,91,20,40,0.500000
19900,6,75,10,40,0.250000
19900,4,97,5,40,0.125000
19900,4,101,5,40,0.125000
19900,4,89,5,40,0.125000
19900,6,148,5,40,0.125000
19900,5,109,5,40,0.125000
19900,4,111,5,40,0.125000
19900,5,73,50,40,1.250000
19900,3,4,51,5,10.200000
19900,6,154,5,40,0.125000
19900,6,126,5,40,0.125000
19900,6,103,5,40,0.125000
19900,5,85,5,40,0.125000
19900,4,107,5,40,0.125000
19900,4,83,10,40,0.250000
19900,5,99,10,40,0.250000
19900,1,2,45,5,9.000000
19900,5,168,5,40,0.125000
20100,5,168,2,40,0.050000
20100,6,148,5,40,0.125000
20100,5,99,10,40,0.250000
20100,2,3,30,5,6.000000
20100,5,85,8,40,0.200000
20100,4,107,5,40,0.125000
20100,4,101,5,40,0.125000
20100,4,83,10,40,0.250000
20100,4,111,5,40,0.125000
20100,4,71,20,40,0.500000
20100,1,2,45,5,9.000000
20100,4,97,5,40,0.125000
20100,6,103,5,40,0.125000
20100,6,154,5,40,0.125000
20100,6,126,5,40,0.125000
20100,5,91,20,40,0.500000
20100,3,4,51,5,10.200000
20100,5,109,5,40,0.125000
20100,6,75,10,40,0.250000
20100,5,73,50,40,1.250000
20100,4,89,5,40,0.125000
20300,6,154,5,40,0.125000
20300,5,99,10,40,0.250000
20300,5,168,0,40,0.000000
20300,4,101,5,40,0.125000
20300,4,71,20,40,0.500000
20300,4,111,5,40,0.125000
20300,6,126,5,40,0.125000
20300,3,4,51,5,10.200000
20300,5,73,50,40,1.250000
20300,2,3,30,5,6.000000
20300,4,107,5,40,0.125000
20300,6,75,10,40,0.250000
20300,4,83,10,40,0.250000
20300,5,91,20,40,0.500000
20300,1,2,45,5,9.000000
20300,6,103,5,40,0.125000
20300,5,109,5,40,0.125000
20300,5,85,10,40,0.250000
20300,4,89,5,40,0.125000
20300,4,97,5,40,0.125000
20300,6,148,5,40,0.125000
20500,3,4,51,5,10.200000
20500,5,99,10,40,0.250000
20500,5,85,10,40,0.250000
20500,6,126,5,40,0.125000
20500,4,89,5,40,0.125000
20500,4,71,20,40,0.500000
20500,1,2,45,5,9.000000
20500,4,97,5,40,0.125000
20500,5,109,5,40,0.125000
20500,4,101,5,40,0.125000
20500,5,91,20,40,0.500000
20500,6,154,5,40,0.125000
20500,4,111,5,40,0.125000
20500,6,103,5,40,0.125000
20500,5,73,50,40,1.250000
20500,4,83,10,40,0.250000
20500,4,107,5,40,0.125000
20500,6,148,5,40,0.125000
20500,2,3,30,5,6.000000
20500,6,75,10,40,0.250000
20700,4,97,5,40,0.125000
20700,4,83,10,40,0.250000
20700,4,111,5,40,0.125000
20700,6,126,5,40,0.125000
20700,2,3,30,5,6.000000
20700,5,91,20,40,0.500000
20700,1,2,45,5,9.000000
20700,4,107,5,40,0.125000
20700,5,109,5,40,0.125000
20700,6,154,5,40,0.125000
20700,5,73,50,40,1.250000
20700,4,71,20,40,0.500000
20700,6,103,5,40,0.125000
20700,5,85,10,40,0.250000
20700,5,99,10,40,0.250000
20700,6,148,5,40,0.125000
20700,3,4,51,5,10.200000
20700,6,75,10,40,0.250000
20700,4,89,5,40,0.125000
20700,4,101,5,40,0.125000
20900,5,99,10,40,0.250000
20900,3,4,51,5,10.200000
20900,4,107,5,40,0.125000
20900,6,148,5,40,0.125000
20900,4,111,5,40,0.125000
20900,1,2,45,5,9.000000
20900,5,73,50,40,1.250000
20900,4,101,5,40,0.125000
20900,5,91,20,40,0.500000
20900,2,3,30,5,6.000000
20900,4,97,5,40,0.125000
20900,4,83,10,40,0.250000
20900,6,126,5,40,0.125000
20900,6,75,10,40,0.250000
20900,4,71,20,40,0.500000
20900,5,109,5,40,0.125000
20900,4,89,5,40,0.125000
20900,6,103,5,40,0.125000
20900,5,85,10,40,0.250000
20900,6,154,5,40,0.125000
21100,6,154,5,40,0.125000
21100,5,91,20,40,0.500000
21100,4,111,5,40,0.125000
21100,4,101,5,40,0.125000
21100,1,2,45,5,9.000000
21100,3,4,51,5,10.200000
21100,4,97,5,40,0.125000
21100,5,109,5,40,0.125000
21100,5,73,50,40,1.250000
21100,6,103,5,40,0.125000
21100,2,3,30,5,6.000000
21100,6,75,10,40,0.250000
21100,4,71,20,40,0.500000
21100,5,85,10,40,0.250000
21100,5,99,10,40,0.250000
21100,6,148,5,40,0.125000
21100,4,89,5,40,0.125000
21100,4,83,10,40,0.250000
21100,6,126,5,40,0.125000
21100,4,107,5,40,0.125000
21300,6,126,5,40,0.125000
21300,6,75,10,40,0.250000
21300,5,91,20,40,0.500000
21300,4,107,5,40,0.125000
21300,6,154,5,40,0.125000
21300,4,89,5,40,0.125000
21300,4,111,5,40,0.125000
21300,4,83,10,40,0.250000
21300,2,3,30,5,6.000000
21300,1,2,45,5,9.000000
21300,6,148,5,40,0.125000
21300,4,97,5,40,0.125000
21300,6,103,5,40,0.125000
21300,5,73,50,40,1.250000
21300,4,101,5,40,0.125000
21300,4,71,20,40,0.500000
21300,5,99,10,40,0.250000
21300,5,109,5,40,0.125000
21300,3,4,51,5,10.200000
21300,5,85,10,40,0.250000
21500,4,107,5,40,0.125000
21500,4,97,5,40,0.125000
21500,6,126,5,40,0.125000
21500,4,71,20,40,0.500000
21500,6,103,5,40,0.125000
21500,5,99,10,40,0.250000
21500,5,85,10,40,0.250000
21500,5,91,20,40,0.500000
21500,6,154,5,40,0.125000
21500,4,111,5,40,0.125000
21500,4,89,5,40,0.125000
21500,5,109,5,40,0.125000
21500,6,148,5,40,0.125000
21500,5,73,50,40,1.250000
21500,3,4,51,5,10.200000
21500,2,3,30,5,6.000000
21500,4,101,5,40,0.125000
21500,4,83,10,40,0.250000
21500,1,2,45,5,9.000000
21500,6,75,10,40,0.250000
21700,5,109,5,40,0.125000
21700,4,71,20,40,0.500000
21700,4,101,5,40,0.125000
21700,6,103,5,40,0.125000
21700,4,107,5,40,0.125000
21700,5,91,20,40,0.500000
21700,6,126,5,40,0.125000
21700,1,2,45,5,9.000000
21700,2,3,30,5,6.000000
21700,5,73,50,40,1.250000
21700,6,75,10,40,0.250000
21700,4,89,5,40,0.125000
21700,6,154,5,40,0.125000
21700,3,4,51,5,10.200000
21700,4,97,5,40,0.125000
21700,4,83,10,40,0.250000
21700,6,148,5,40,0.125000
21700,5,99,10,40,0.250000
21700,4,111,5,40,0.125000
21700,5,85,10,40,0.250000
21900,6,154,5,40,0.125000
21900,4,107,5,40,0.125000
21900,5,73,50,40,1.250000
21900,5,109,5,40,0.125000
21900,2,3,30,5,6.000000
21900,4,71,20,40,0.500000
21900,4,101,5,40,0.125000
21900,5,91,20,40,0.500000
21900,6,75,10,40,0.250000
21900,4,89,5,40,0.125000
21900,3,4,51,5,10.200000
21900,6,103,5,40,0.125000
21900,6,148,5,40,0.125000
21900,4,111,5,40,0.125000
21900,6,126,5,40,0.125000
21900,4,97,5,40,0.125000
21900,1,2,45,5,9.000000
21900,4,83,10,40,0.250000
21900,5,85,10,40,0.250000
21900,5,99,10,40,0.250000
22100,6,148,5,40,0.125000
22100,4,107,5,40,0.125000
22100,4,83,10,40,0.250000
22100,5,91,20,40,0.500000
22100,2,3,30,5,6.000000
22100,6,126,5,40,0.125000
22100,6,154,5,40,0.125000
22100,6,103,5,40,0.125000
22100,5,73,50,40,1.250000
22100,5,109,5,40,0.125000
22100,4,97,5,40,0.125000
22100,4,111,5,40,0.125000
22100,5,85,10,40,0.250000
22100,4,89,5,40,0.125000
22100,1,2,44,5,8.800000
22100,4,101,5,40,0.125000
22100,4,71,20,40,0.500000
22100,5,99,10,40,0.250000
22100,6,75,10,40,0.250000
22100,3,4,52,5,10.400000
22300,4,111,5,40,0.125000
22300,4,101,5,40,0.125000
22300,6,148,5,40,0.125000
22300,4,83,10,40,0.250000
22300,5,109,5,40,0.125000
22300,4,71,20,40,0.500000
22300,4,97,5,40,0.125000
22300,4,89,5,40,0.125000
22300,1,2,45,5,9.000000
22300,5,85,10,40,0.250000
22300,4,107,5,40,0.125000
22300,6,103,5,40,0.125000
22300,2,3,30,5,6.000000
22300,5,73,50,40,1.250000
22300,6,126,5,40,0.125000
22300,6,75,10,40,0.250000
22300,5,91,20,40,0.500000
22300,5,99,10,40,0.250000
22300,3,4,51,5,10.200000
22300,6,154,5,40,0.125000
22500,4,111,5,40,0.125000
22500,4,101,5,40,0.125000
22500,5,109,5,40,0.125000
22500,6,75,10,40,0.250000
22500,5,85,10,40,0.250000
22500,6,154,5,40,0.125000
22500,4,83,10,40,0.250000
22500,4,71,20,40,0.500000
22500,2,3,30,5,6.000000
22500,5,73,50,40,1.250000
22500,6,103,5,40,0.125000
22500,6,126,5,40,0.125000
22500,1,2,45,5,9.000000
22500,4,89,5,40,0.125000
22500,4,107,5,40,0.125000
22500,5,99,10,40,0.250000
22500,5,91,20,40,0.500000
22500,3,4,51,5,10.200000
22500,6,148,5,40,0.125000
22500,4,97,5,40,0.125000
22700,6,126,5,40,0.125000
22700,6,154,5,40,0.125000
22700,5,85,10,40,0.250000
22700,5,99,10,40,0.250000
22700,3,4,51,5,10.200000
22700,4,101,5,40,0.125000
22700,1,2,45,5,9.000000
22700,5,91,20,40,0.500000
22700,6,75,10,40,0.250000
22700,5,109,5,40,0.125000
22700,4,89,5,40,0.125000
22700,4,97,5,40,0.125000
22700,4,111,5,40,0.125000
22700,5,73,50,40,1.250000
22700,6,148,5,40,0.125000
22700,4,71,20,40,0.500000
22700,4,83,10,40,0.250000
22700,4,107,5,40,0.125000
22700,2,3,30,5,6.000000
22700,6,103,5,40,0.125000
22900,4,111,5,40,0.125000
22900,5,109,5,40,0.125000
22900,6,148,5,40,0.125000
22900,5,91,20,40,0.500000
22900,4,71,20,40,0.500000
22900,6,126,5,40,0.125000
22900,6,154,5,40,0.125000
22900,5,85,10,40,0.250000
22900,3,4,51,5,10.200000
22900,6,75,10,40,0.250000
22900,4,97,5,40,0.125000
22900,1,2,45,5,9.000000
22900,4,107,5,40,0.125000
22900,4,83,10,40,0.250000
22900,4,89,5,40,0.125000
22900,6,103,5,40,0.125000
22900,5,73,50,40,1.250000
22900,5,99,10,40,0.250000
22900,4,101,5,40,0.125000
22900,2,3,30,5,6.000000
23100,4,71,20,40,0.500000
23100,5,91,20,40,0.500000
23100,4,107,5,40,0.125000
23100,5,85,10,40,0.250000
23100,4,101,5,40,0.125000
23100,5,109,5,40,0.125000
23100,6,103,5,40,0.125000
23100,4,111,5,40,0.125000
23100,4,89,5,40,0.125000
23100,6,148,5,40,0.125000
23100,1,2,45,5,9.000000
23100,4,83,10,40,0.250000
23100,4,97,5,40,0.125000
23100,5,99,10,40,0.250000
23100,6,126,5,40,0.125000
23100,2,3,30,5,6.000000
23100,5,73,50,40,1.250000
23100,3,4,51,5,10.200000
23100,6,75,10,40,0.250000
23100,6,154,5,40,0.125000
23300,4,97,5,40,0.125000
23300,4,111,5,40,0.125000
23300,2,3,30,5,6.000000
23300,4,83,10,40,0.250000
23300,5,73,50,40,1.250000
23300,6,154,5,40,0.125000
23300,5,109,5,40,0.125000
23300,6,103,5,40,0.125000
23300,4,101,5,40,0.125000
23300,6,148,5,40,0.125000
23300,5,91,20,40,0.500000
23300,3,4,51,5,10.200000
23300,5,85,10,40,0.250000
23300,6,75,10,40,0.250000
23300,1,2,45,5,9.000000
23300,4,89,5,40,0.125000
23300,4,71,20,40,0.500000
23300,5,99,10,40,0.250000
23300,6,126,5,40,0.125000
23300,4,107,5,40,0.125000
23500,4,71,20,40,0.500000
23500,2,3,30,5,6.000000
23500,6,75,10,40,0.250000
23500,6,103,5,40,0.125000
23500,4,83,10,40,0.250000
23500,6,148,5,40,0.125000
23500,4,101,5,40,0.125000
23500,5,73,50,40,1.250000
23500,5,99,10,40,0.250000
23500,5,109,5,40,0.125000
23500,4,111,5,40,0.125000
23500,3,4,51,5,10.200000
23500,1,2,45,5,9.000000
23500,6,154,5,40,0.125000
23500,6,126,5,40,0.125000
23500,5,91,20,40,0.500000
23500,4,89,5,40,0.125000
23500,5,85,10,40,0.250000
23500,4,97,5,40,0.125000
23500,4,107,5,40,0.125000
23700,5,73,50,40,1.250000
23700,4,101,5,40,0.125000
23700,5,109,5,40,0.125000
23700,1,2,45,5,9.000000
23700,4,71,20,40,0.500000
23700,6,154,5,40,0.125000
23700,2,3,30,5,6.000000
23700,6,126,5,40,0.125000
23700,5,99,10,40,0.250000
23700,4,111,5,40,0.125000
23700,4,97,5,40,0.125000
23700,4,83,10,40,0.250000
23700,3,4,51,5,10.200000
23700,5,85,10,40,0.250000
23700,6,75,10,40,0.250000
23700,5,91,20,40,0.500000
23700,6,148,5,40,0.125000
23700,6,103,5,40,0.125000
23700,4,89,5,40,0.125000
23700,4,107,5,40,0.125000
23900,6,154,5,40,0.125000
23900,4,83,10,40,0.250000
23900,5,91,20,40,0.500000
23900,4,97,5,40,0.125000
23900,2,3,30,5,6.000000
23900,4,101,5,40,0.125000
23900,6,148,5,40,0.125000
23900,6,126,5,40,0.125000
23900,1,2,45,5,9.000000
23900,3,4,51,5,10.200000
23900,5,73,50,40,1.250000
23900,5,85,10,40,0.250000
23900,4,107,5,40,0.125000
23900,6,103,5,40,0.125000
23900,6,75,10,40,0.250000
23900,4,71,20,40,0.500000
23900,4,111,5,40,0.125000
23900,5,99,10,40,0.250000
23900,4,89,5,40,0.125000
23900,5,109,5,40,0.125000
24100,4,71,17,40,0.425000
24100,6,75,10,40,0.250000
24100,5,109,5,40,0.125000
24100,5,99,10,40,0.250000
24100,3,4,51,5,10.200000
24100,4,107,5,40,0.125000
24100,6,148,5,40,0.125000
24100,5,73,74,40,1.850000
24100,4,89,5,40,0.125000
24100,4,101,5,40,0.125000
24100,1,2,45,5,9.000000
24100,5,85,10,40,0.250000
24100,6,103,5,40,0.125000
24100,6,126,5,40,0.125000
24100,4,97,5,40,0.125000
24100,2,3,30,5,6.000000
24100,4,83,10,40,0.250000
24100,5,91,20,40,0.500000
24100,6,154,5,40,0.125000
24100,4,111,5,40,0.125000
24300,5,85,10,40,0.250000
24300,2,3,30,5,6.000000
24300,4,83,10,40,0.250000
24300,5,91,20,40,0.500000
24300,5,99,10,40,0.250000
24300,6,126,5,40,0.125000
24300,4,71,15,40,0.375000
24300,4,97,5,40,0.125000
24300,6,154,5,40,0.125000
24300,3,4,50,5,10.000000
24300,1,2,46,5,9.200000
24300,6,148,5,40,0.125000
24300,4,111,5,40,0.125000
24300,4,101,5,40,0.125000
24300,4,107,5,40,0.125000
24300,5,109,5,40,0.125000
24300,6,103,5,40,0.125000
24300,6,75,10,40,0.250000
24300,5,73,80,40,2.000000
24300,4,89,5,40,0.125000
24500,4,89,5,40,0.125000
24500,5,85,10,40,0.250000
24500,5,91,20,40,0.500000
24500,5,109,5,40,0.125000
24500,4,101,5,40,0.125000
24500,2,3,30,5,6.000000
24500,6,154,5,40,0.125000
24500,6,103,5,40,0.125000
24500,4,71,15,40,0.375000
24500,5,99,10,40,0.250000
24500,1,2,46,5,9.200000
24500,6,148,5,40,0.125000
24500,5,73,80,40,2.000000
24500,4,111,5,40,0.125000
24500,4,97,5,40,0.125000
24500,4,107,5,40,0.125000
24500,3,4,50,5,10.000000
24500,4,83,10,40,0.250000
24500,6,75,10,40,0.250000
24500,6,126,5,40,0.125000
24700,5,109,5,40,0.125000
24700,5,91,20,40,0.500000
24700,6,126,5,40,0.125000
24700,1,2,46,5,9.200000
24700,4,97,5,40,0.125000
24700,4,101,5,40,0.125000
24700,6,75,10,40,0.250000
24700,6,148,5,40,0.125000
24700,5,99,10,40,0.250000
24700,4,83,10,40,0.250000
24700,4,89,5,40,0.125000
24700,3,4,50,5,10.000000
24700,6,103,5,40,0.125000
24700,5,85,10,40,0.250000
24700,6,154,5,40,0.125000
24700,4,111,5,40,0.125000
24700,5,73,80,40,2.000000
24700,4,71,15,40,0.375000
24700,4,107,5,40,0.125000
24700,2,3,30,5,6.000000
24900,6,154,5,40,0.125000
24900,2,3,30,5,6.000000
24900,6,75,10,40,0.250000
24900,6,103,5,40,0.125000
24900,4,101,5,40,0.125000
24900,4,89,5,40,0.125000
24900,5,109,5,40,0.125000
24900,6,148,5,40,0.125000
24900,5,99,10,40,0.250000
24900,5,85,10,40,0.250000
24900,3,4,50,5,10.000000
24900,1,2,46,5,9.200000
24900,4,97,5,40,0.125000
24900,4,83,10,40,0.250000
24900,5,73,80,40,2.000000
24900,4,107,5,40,0.125000
24900,6,126,5,40,0.125000
24900,5,91,20,40,0.500000
24900,4,111,5,40,0.125000
24900,4,71,15,40,0.375000
25100,4,71,15,40,0.375000
25100,1,2,46,5,9.200000
25100,4,83,10,40,0.250000
25100,5,73,80,40,2.000000
25100,4,107,5,40,0.125000
25100,6,126,5,40,0.125000
25100,5,85,10,40,0.250000
25100,4,111,5,40,0.125000
25100,4,89,5,40,0.125000
25100,6,148,5,40,0.125000
25100,4,97,5,40,0.125000
25100,5,109,5,40,0.125000
25100,6,75,10,40,0.250000
25100,6,103,5,40,0.125000
25100,2,3,30,5,6.000000
25100,5,99,10,40,0.250000
25100,3,4,50,5,10.000000
25100,5,91,20,40,0.500000
25100,4,101,5,40,0.125000
25100,6,154,5,40,0.125000
25300,4,101,5,40,0.125000
25300,4,83,10,40,0.250000
25300,5,99,10,40,0.250000
25300,5,91,20,40,0.500000
25300,4,111,5,40,0.125000
25300,1,2,46,5,9.200000
25300,5,109,5,40,0.125000
25300,4,71,15,40,0.375000
25300,4,97,5,40,0.125000
25300,6,154,5,40,0.125000
25300,6,75,10,40,0.250000
25300,5,73,80,40,2.000000
25300,6,103,5,40,0.125000
25300,2,3,30,5,6.000000
25300,6,126,5,40,0.125000
25300,6,148,5,40,0.125000
25300,4,107,5,40,0.125000
25300,3,4,50,5,10.000000
25300,4,89,5,40,0.125000
25300,5,85,10,40,0.250000
25500,4,107,5,40,0.125000
25500,5,99,10,40,0.250000
25500,5,109,5,40,0.125000
25500,1,2,46,5,9.200000
25500,6,126,5,40,0.125000
25500,6,148,5,40,0.125000
25500,6,154,5,40,0.125000
25500,3,4,50,5,10.000000
25500,4,97,5,40,0.125000
25500,4,111,5,40,0.125000
25500,4,101,5,40,0.125000
25500,4,71,15,40,0.375000
25500,6,75,10,40,0.250000
25500,4,89,5,40,0.125000
25500,5,73,80,40,2.000000
25500,6,103,5,40,0.125000
25500,5,91,20,40,0.500000
25500,4,83,10,40,0.250000
25500,2,3,30,5,6.000000
25500,5,85,10,40,0.250000
25700,1,2,46,5,9.200000
25700,4,71,15,40,0.375000
25700,3,4,50,5,10.000000
25700,4,107,5,40,0.125000
25700,4,89,5,40,0.125000
25700,6,154,5,40,0.125000
25700,4,101,5,40,0.125000
25700,4,97,5,40,0.125000
25700,6,75,10,40,0.250000
25700,6,126,5,40,0.125000
25700,6,148,5,40,0.125000
25700,4,111,5,40,0.125000
25700,2,3,30,5,6.000000
25700,5,109,5,40,0.125000
25700,5,73,80,40,2.000000
25700,6,103,5,40,0.125000
25700,5,85,10,40,0.250000
25700,5,99,10,40,0.250000
25700,4,83,10,40,0.250000
25700,5,91,20,40,0.500000
25900,5,91,20,40,0.500000
25900,4,83,10,40,0.250000
25900,5,109,5,40,0.125000
25900,4,89,5,40,0.125000
25900,5,73,80,40,2.000000
25900,5,85,10,40,0.250000
25900,4,97,5,40,0.125000
25900,1,2,46,5,9.200000
25900,6,75,10,40,0.250000
25900,2,3,30,5,6.000000
25900,4,71,15,40,0.375000
25900,6,154,5,40,0.125000
25900,6,148,5,40,0.125000
25900,4,111,5,40,0.125000
25900,6,126,5,40,0.125000
25900,5,99,10,40,0.250000
25900,6,103,5,40,0.125000
25900,4,101,5,40,0.125000
25900,3,4,50,5,10.000000
25900,4,107,5,40,0.125000
26100,1,2,47,5,9.400000
26100,4,101,5,40,0.125000
26100,5,91,20,40,0.500000
26100,4,111,5,40,0.125000
26100,4,71,15,40,0.375000
26100,4,83,10,40,0.250000
26100,6,154,5,40,0.125000
26100,5,85,10,40,0.250000
26100,5,109,5,40,0.125000
26100,2,3,30,5,6.000000
26100,6,126,5,40,0.125000
26100,6,75,10,40,0.250000
26100,4,107,5,40,0.125000
26100,3,4,49,5,9.800000
26100,4,97,5,40,0.125000
26100,5,73,80,40,2.000000
26100,6,148,5,40,0.125000
26100,4,89,5,40,0.125000
26100,5,99,10,40,0.250000
26100,6,103,5,40,0.125000
26300,4,71,15,40,0.375000
26300,5,85,10,40,0.250000
26300,6,103,5,40,0.125000
26300,4,97,5,40,0.125000
26300,4,107,5,40,0.125000
26300,4,83,10,40,0.250000
26300,6,148,5,40,0.125000
26300,5,99,10,40,0.250000
26300,4,89,5,40,0.125000
26300,5,91,20,40,0.500000
26300,3,4,51,5,10.200000
26300,2,3,30,5,6.000000
26300,5,109,5,40,0.125000
26300,6,75,10,40,0.250000
26300,1,2,45,5,9.000000
26300,4,101,5,40,0.125000
26300,5,73,80,40,2.000000
26300,6,126,5,40,0.125000
26300,4,111,5,40,0.125000
26300,6,154,5,40,0.125000
26500,6,126,5,40,0.125000
26500,6,154,5,40,0.125000
26500,5,109,5,40,0.125000
26500,4,89,5,40,0.125000
26500,5,91,20,40,0.500000
26500,4,83,10,40,0.250000
26500,6,75,10,40,0.250000
26500,4,107,5,40,0.125000
26500,5,73,80,40,2.000000
26500,4,111,5,40,0.125000
26500,1,2,45,5,9.000000
26500,5,99,10,40,0.250000
26500,4,97,5,40,0.125000
26500,6,103,5,40,0.125000
26500,3,4,51,5,10.200000
26500,6,148,5,40,0.125000
26500,4,101,5,40,0.125000
26500,5,85,10,40,0.250000
26500,2,3,30,5,6.000000
26500,4,71,15,40,0.375000
26700,5,99,10,40,0.250000
26700,6,103,5,40,0.125000
26700,4,101,5,40,0.125000
26700,5,73,80,40,2.000000
26700,5,91,20,40,0.500000
26700,2,3,30,5,6.000000
26700,6,148,5,40,0.125000
26700,6,126,5,40,0.125000
26700,6,75,10,40,0.250000
26700,4,71,15,40,0.375000
26700,5,109,5,40,0.125000
26700,4,111,5,40,0.125000
26700,4,89,5,40,0.125000
26700,3,4,51,5,10.200000
26700,6,154,5,40,0.125000
26700,4,107,5,40,0.125000
26700,5,85,10,40,0.250000
26700,4,97,5,40,0.125000
26700,1,2,45,5,9.000000
26700,4,83,10,40,0.250000
26900,5,109,5,40,0.125000
26900,6,148,5,40,0.125000
26900,4,111,5,40,0.125000
26900,2,3,30,5,6.000000
26900,3,4,51,5,10.200000
26900,4,101,5,40,0.125000
26900,1,2,45,5,9.000000
